symbol,return_type,parameters,binary_abi,source_url
switch_pollset_poll,switch_status_t,"switch_pollset_t *pollset, switch_interval_time_t timeout, int32_t *num, const switch_pollfd_t **descriptors",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1407
switch_socket_create_pollset,switch_status_t,"switch_pollfd_t ** poll, switch_socket_t *sock, int16_t flags, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1417
switch_interval_time_from_timeval,switch_interval_time_t,struct timeval *tvp,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1419
switch_socket_create_pollfd,switch_status_t,"switch_pollfd_t **pollfd, switch_socket_t *sock, int16_t flags, void *client_data, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1431
switch_match_glob,switch_status_t,"const char *pattern, switch_array_header_t ** result, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1432
switch_os_sock_get,switch_status_t,"switch_os_socket_t *thesock, switch_socket_t *sock",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1433
switch_os_sock_put,switch_status_t,"switch_socket_t **sock, switch_os_socket_t *thesock, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1434
switch_socket_addr_get,switch_status_t,"switch_sockaddr_t ** sa, switch_bool_t remote, switch_socket_t *sock",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1435
switch_file_pipe_create,switch_status_t,"switch_file_t ** in, switch_file_t ** out, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1442
switch_file_pipe_timeout_get,switch_status_t,"switch_file_t *thepipe, switch_interval_time_t *timeout",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1449
switch_file_pipe_timeout_set,switch_status_t,"switch_file_t *thepipe, switch_interval_time_t timeout",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1457
switch_thread_exit,switch_status_t,"switch_thread_t *thd, switch_status_t retval",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1465
switch_thread_join,switch_status_t,"switch_status_t *retval, switch_thread_t *thd",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1472
switch_strerror,char *,"switch_status_t statcode, char *buf, switch_size_t bufsize",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_apr.h#L1481
switch_buffer_create_partition,switch_status_t,"switch_memory_pool_t *pool, switch_buffer_t **buffer, void *data, switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L55
switch_buffer_set_partition_data,switch_status_t,"switch_buffer_t *buffer, void *data, switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L56
switch_buffer_reset_partition_data,switch_status_t,switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L57
switch_buffer_create,switch_status_t,"_In_ switch_memory_pool_t *pool, _Out_ switch_buffer_t **buffer, _In_ switch_size_t max_len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L65
switch_buffer_create_dynamic,switch_status_t,"_Out_ switch_buffer_t **buffer, _In_ switch_size_t blocksize, _In_ switch_size_t start_len, _In_ switch_size_t max_len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L74
switch_buffer_add_mutex,void,"_In_ switch_buffer_t *buffer, _In_ switch_mutex_t *mutex",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L77
switch_buffer_lock,void,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L78
switch_buffer_trylock,switch_status_t,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L79
switch_buffer_unlock,void,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L80
switch_buffer_len,switch_size_t,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L86
switch_buffer_freespace,switch_size_t,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L92
switch_buffer_inuse,switch_size_t,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L98
switch_buffer_read,switch_size_t,"_In_ switch_buffer_t *buffer, _In_ void *data, _In_ switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L106
switch_buffer_peek,switch_size_t,"_In_ switch_buffer_t *buffer, _In_ void *data, _In_ switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L114
switch_buffer_peek_zerocopy,switch_size_t,"_In_ switch_buffer_t *buffer, _Out_ const void **ptr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L116
switch_buffer_read_loop,switch_size_t,"_In_ switch_buffer_t *buffer, _In_ void *data, _In_ switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L125
switch_buffer_set_loops,void,"_In_ switch_buffer_t *buffer, _In_ int32_t loops",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L131
switch_buffer_write,switch_size_t,"_In_ switch_buffer_t *buffer, _In_bytecount_(datalen)
												  const void *data, _In_ switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L139
switch_buffer_toss,switch_size_t,"_In_ switch_buffer_t *buffer, _In_ switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L149
switch_buffer_zero,void,_In_ switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L154
switch_buffer_slide_write,switch_size_t,"switch_buffer_t *buffer, const void *data, switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L156
switch_buffer_destroy,void,switch_buffer_t **buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L162
switch_buffer_zwrite,switch_size_t,"_In_ switch_buffer_t *buffer, _In_bytecount_(datalen)
												   const void *data, _In_ switch_size_t datalen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L164
switch_buffer_get_head_pointer,void *,switch_buffer_t *buffer,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_buffer.h#L167
switch_caller_extension_new,switch_caller_extension_t *,"_In_ switch_core_session_t *session, _In_z_ const char *extension_name, _In_z_ const char *extension_number",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L171
switch_caller_extension_clone,switch_status_t,"switch_caller_extension_t **new_ext, switch_caller_extension_t *orig, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L174
switch_caller_extension_add_application,void,"_In_ switch_core_session_t *session, _In_ switch_caller_extension_t *caller_extension, _In_z_ const char *application_name, _In_z_ const char *extra_data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L184
switch_caller_extension_add_application_printf,void,"_In_ switch_core_session_t *session, _In_ switch_caller_extension_t *caller_extension, _In_z_ const char *application_name, _In_z_ const char *fmt, ...",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L195
switch_caller_get_field_by_name,const char *,"_In_ switch_caller_profile_t *caller_profile, _In_z_ const char *name",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L206
switch_caller_profile_new,switch_caller_profile_t *,"_In_ switch_memory_pool_t *pool, _In_opt_z_ const char *username, _In_opt_z_ const char *dialplan, _In_opt_z_ const char *caller_id_name, _In_opt_z_ const char *caller_id_number, _In_opt_z_ const char *network_addr, _In_opt_z_ const char *ani, _In_opt_z_ const char *aniii, _In_opt_z_ const char *rdnis, _In_opt_z_ const char *source, _In_opt_z_ const char *context, _In_opt_z_ const char *destination_number",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L225
switch_caller_profile_clone,switch_caller_profile_t *,"_In_ switch_core_session_t *session, _In_ switch_caller_profile_t *tocopy",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L242
switch_caller_profile_dup,switch_caller_profile_t *,"_In_ switch_memory_pool_t *pool, _In_ switch_caller_profile_t *tocopy",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L249
switch_caller_profile_event_set_data,void,"_In_ switch_caller_profile_t *caller_profile, _In_opt_z_ const char *prefix, _In_ switch_event_t *event",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_caller.h#L258
switch_channel_get_state,switch_channel_state_t,switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L73
switch_channel_get_running_state,switch_channel_state_t,switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L74
switch_channel_check_signal,int,"switch_channel_t *channel, switch_bool_t in_thread_only",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L75
switch_channel_test_ready,int,"switch_channel_t *channel, switch_bool_t check_ready, switch_bool_t check_media",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L82
switch_channel_wait_for_state,void,"switch_channel_t *channel, switch_channel_t *other_channel, switch_channel_state_t want_state",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L99
switch_channel_wait_for_state_timeout,void,"switch_channel_t *other_channel, switch_channel_state_t want_state, uint32_t timeout",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L100
switch_channel_wait_for_flag,switch_status_t,"switch_channel_t *channel, switch_channel_flag_t want_flag, switch_bool_t pres, uint32_t to, switch_channel_t *super_channel",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L101
switch_channel_wait_for_app_flag,switch_status_t,"switch_channel_t *channel, uint32_t app_flag, const char *key, switch_bool_t pres, uint32_t to",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L104
switch_channel_perform_set_state,switch_channel_state_t,"switch_channel_t *channel, const char *file, const char *func, int line, switch_channel_state_t state",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L108
switch_channel_perform_set_running_state,switch_channel_state_t,"switch_channel_t *channel, switch_channel_state_t state, const char *file, const char *func, int line",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L111
switch_channel_str2cause,switch_call_cause_t,_In_ const char *str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L128
switch_channel_get_cause,switch_call_cause_t,_In_ switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L135
switch_channel_cause_q850,switch_call_cause_t,switch_call_cause_t cause,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L137
switch_channel_get_cause_q850,switch_call_cause_t,switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L138
switch_channel_get_cause_ptr,switch_call_cause_t *,switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L139
switch_channel_cause2str,const char *,_In_ switch_call_cause_t cause,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L146
switch_channel_get_timetable,switch_channel_timetable_t *,_In_ switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L153
switch_channel_alloc,switch_status_t,"_In_ switch_channel_t **channel, _In_ switch_call_direction_t direction, _In_ switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L161
switch_channel_init,switch_status_t,"switch_channel_t *channel, switch_core_session_t *session, switch_channel_state_t state, switch_channel_flag_t flag",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L171
switch_channel_set_presence_data_vals,void,"switch_channel_t *channel, const char *presence_data_cols",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L179
switch_channel_perform_presence,void,"switch_channel_t *channel, const char *rpid, const char *status, const char *id, const char *file, const char *func, int line",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L188
switch_channel_uninit,void,switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L195
switch_channel_set_caller_profile,void,"switch_channel_t *channel, switch_caller_profile_t *caller_profile",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L202
switch_channel_step_caller_profile,void,switch_channel_t *channel,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_channel.h#L203
